Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.020759,0.16,9.5,0.3076010644,26.6678981781,0.307,-2.081,3.4933,4.932,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.43e-16,0.0,0.6918,0.2873,0.003761,0.001015,0.009203,-1.0,0.02092,9.973,11.084,12.763,9.911,14.343,12.724,8.014,7.424,7.17
0.020759,0.16,9.5,0.3310895562,26.6928577423,0.331,-2.005,3.4976,4.905,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.61e-16,0.0,0.6929,0.2862,0.003761,0.001015,0.009203,-1.0,0.02092,9.783,10.859,12.493,9.697,14.049,12.452,7.834,7.242,6.992
0.020759,0.16,9.5,0.3481706977,26.7085475922,0.348,-1.953,3.5005,4.887,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.56e-16,0.0,0.6933,0.2858,0.003761,0.001015,0.009203,-1.0,0.02092,9.652,10.705,12.308,9.55,13.849,12.266,7.709,7.116,6.868
0.020759,0.16,9.5,0.350556463,26.7105960846,0.351,-1.946,3.5009,4.884,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.7e-16,0.0,0.6933,0.2858,0.003761,0.001015,0.009203,-1.0,0.02092,9.634,10.684,12.283,9.53,13.823,12.241,7.693,7.099,6.851
0.020759,0.16,9.5,0.4004869163,26.7469959259,0.4,-1.805,3.5124,4.848,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.17e-15,0.0,0.6933,0.2858,0.003761,0.001015,0.009203,-1.0,0.02092,9.283,10.245,11.734,9.119,13.235,11.688,7.369,6.767,6.528
0.020759,0.16,9.5,0.4504173398,26.774105072,0.45,-1.659,3.5246,4.801,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.63e-15,0.0,0.6934,0.2857,0.003761,0.001015,0.009203,-1.0,0.02092,8.919,9.795,11.181,8.699,12.649,11.132,7.035,6.421,6.189
0.020759,0.16,9.5,0.4668320715,26.781545639,0.467,-1.609,3.5292,4.785,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.83e-15,0.0,0.6934,0.2856,0.003761,0.001015,0.009203,-1.0,0.02092,8.792,9.639,10.989,8.553,12.443,10.939,6.92,6.302,6.072
0.020759,0.16,9.5,0.5003477931,26.7949733734,0.5,-1.511,3.5383,4.753,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.3e-15,0.0,0.6935,0.2856,0.003761,0.001015,0.009202,-1.0,0.02091,8.547,9.338,10.626,8.274,12.058,10.573,6.698,6.07,5.845
0.020759,0.16,9.5,0.5289645195,26.8048725128,0.529,-1.419,3.5482,4.725,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.86e-15,0.0,0.6974,0.282,0.003715,0.001002,0.009092,-1.0,0.02068,8.317,9.049,10.27,8.008,11.688,10.215,6.494,5.857,5.637
0.020759,0.16,9.5,0.5502782464,26.811466217,0.55,-1.353,3.5553,4.705,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.33e-15,0.0,0.7007,0.2788,0.003676,0.0009919,0.008997,-1.0,0.02047,8.153,8.842,10.014,7.819,11.431,9.959,6.349,5.705,5.49
0.020759,0.16,9.5,0.5572437644,26.8134918213,0.557,-1.33,3.5585,4.7,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.52e-15,0.0,0.7009,0.2786,0.003674,0.0009913,0.008992,-1.0,0.02045,8.095,8.763,9.914,7.749,11.331,9.858,6.3,5.653,5.44
0.020759,0.16,9.5,0.6002086997,26.8247814178,0.6,-1.193,3.5773,4.67,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.8e-15,0.0,0.7019,0.2778,0.003664,0.0009885,0.008967,-1.0,0.02037,7.753,8.304,9.334,7.342,10.764,9.278,6.012,5.349,5.153
0.020759,0.16,9.5,0.6304664016,26.831659317,0.63,-1.094,3.5937,4.658,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.98e-15,0.0,0.7025,0.2772,0.003657,0.0009867,0.008951,-1.0,0.02033,7.505,7.961,8.898,7.043,10.331,8.842,5.807,5.134,4.958
0.020759,0.16,9.5,0.6501390934,26.8357276917,0.65,-1.031,3.604,4.65,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.85e-15,0.0,0.7029,0.2768,0.003652,0.0009855,0.00894,-1.0,0.02032,7.349,7.75,8.635,6.859,10.059,8.579,5.676,5.001,4.839
0.020759,0.16,9.5,0.679233849,26.8412437439,0.679,-0.939,3.6207,4.644,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.37e-15,0.0,0.7034,0.2763,0.003646,0.0009839,0.008926,-1.0,0.02029,7.117,7.429,8.232,6.582,9.63,8.177,5.484,4.819,4.678
0.020759,0.16,9.5,0.7000696063,26.8448638916,0.7,-0.874,3.6323,4.639,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.61e-15,0.0,0.7039,0.2759,0.003642,0.0009828,0.008915,-1.0,0.02027,6.956,7.21,7.958,6.395,9.323,7.903,5.353,4.696,4.571
0.020759,0.16,9.5,0.7494125962,26.8525028229,0.749,-0.721,3.6636,4.64,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.32e-14,0.0,0.7046,0.2751,0.003586,0.0009793,0.008896,-1.0,0.02026,6.572,6.672,7.285,5.945,8.489,7.221,5.058,4.476,4.38
0.020759,0.16,9.5,0.75,26.8525867462,0.75,-0.719,3.664,4.64,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.32e-14,0.0,0.7046,0.2751,0.003585,0.0009793,0.008897,-1.0,0.02026,6.568,6.666,7.277,5.94,8.479,7.213,5.055,4.474,4.378
0.020759,0.16,9.5,0.7593612671,26.8539028168,0.759,-0.693,3.6678,4.635,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.4e-14,0.0,0.7049,0.2749,0.003582,0.0009784,0.008889,-1.0,0.02023,6.503,6.586,7.182,5.87,8.359,7.116,5.002,4.433,4.339
0.020759,0.16,9.5,0.8000000119,26.8591976166,0.8,-0.584,3.6841,4.613,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.8e-14,0.0,0.7061,0.2738,0.00357,0.000975,0.008858,-1.0,0.0201,6.23,6.251,6.791,5.578,7.862,6.715,4.779,4.265,4.18
0.020759,0.16,9.5,0.8279155493,26.8624839783,0.828,-0.51,3.6951,4.598,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-2.14e-14,0.0,0.7071,0.2729,0.00356,0.0009723,0.008835,-1.0,0.02005,6.045,6.032,6.537,5.387,7.54,6.456,4.631,4.15,4.071
0.020759,0.16,9.5,0.8500000238,26.864906311,0.85,-0.453,3.7037,4.587,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-2.44e-14,0.0,0.7077,0.2722,0.003552,0.0009703,0.008817,-1.0,0.02003,5.902,5.866,6.345,5.241,7.299,6.261,4.517,4.063,3.987
0.020759,0.16,9.5,0.8957247734,26.8694763184,0.895,-0.337,3.7202,4.56,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.2e-14,0.0,0.7096,0.2705,0.003533,0.0009652,0.00877,-1.0,0.01992,5.612,5.536,5.972,4.949,6.835,5.884,4.287,3.879,3.811
0.020759,0.16,9.5,0.8999999762,26.8698749542,0.899,-0.326,3.7217,4.557,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.28e-14,0.0,0.7097,0.2704,0.003531,0.0009647,0.008765,-1.0,0.0199,5.585,5.507,5.939,4.923,6.794,5.851,4.266,3.862,3.795
0.020759,0.16,9.5,0.921264708,26.8717975616,0.921,-0.273,3.7288,4.543,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.73e-14,0.0,0.7107,0.2694,0.00352,0.0009617,0.008739,-1.0,0.01987,5.453,5.361,5.776,4.793,6.595,5.688,4.16,3.776,3.712
0.020759,0.16,9.5,0.9499999881,26.8742351532,0.949,-0.203,3.7381,4.523,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.42e-14,0.0,0.7121,0.268,0.003504,0.0009575,0.008702,-1.0,0.01982,5.277,5.17,5.562,4.622,6.333,5.475,4.021,3.661,3.601
0.020759,0.16,9.5,0.9528003335,26.874464035,0.952,-0.196,3.7389,4.521,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.5e-14,0.0,0.7123,0.2679,0.003502,0.000957,0.008697,-1.0,0.01981,5.26,5.151,5.541,4.605,6.308,5.454,4.008,3.649,3.59
0.020759,0.16,9.5,0.9812532067,26.8766975403,0.981,-0.127,3.7474,4.498,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-5.33e-14,0.0,0.7142,0.2662,0.003483,0.0009518,0.00865,-1.0,0.01966,5.087,4.968,5.336,4.442,6.06,5.252,3.872,3.533,3.479
0.020759,0.16,9.5,1.0,26.8780879974,1.0,-0.082,3.7527,4.483,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-5.96e-14,0.0,0.7154,0.265,0.003469,0.0009482,0.008617,-1.0,0.01959,4.975,4.85,5.205,4.337,5.901,5.122,3.783,3.457,3.405
0.020759,0.16,9.5,1.0051492453,26.8784599304,1.005,-0.07,3.7541,4.478,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-6.1e-14,0.0,0.7158,0.2646,0.003465,0.0009469,0.008606,-1.0,0.01957,4.944,4.818,5.17,4.308,5.859,5.087,3.759,3.436,3.384
0.020759,0.16,9.5,1.0298798084,26.8801822662,1.029,-0.011,3.7605,4.455,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-6.83e-14,0.0,0.718,0.2626,0.003441,0.0009406,0.00855,-1.0,0.0194,4.796,4.665,5.001,4.169,5.658,4.921,3.64,3.332,3.284
0.020759,0.16,9.5,1.0499999523,26.8815135956,1.049,0.037,3.7655,4.436,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-7.5e-14,0.0,0.7199,0.2608,0.003421,0.0009351,0.008501,-1.0,0.01933,4.677,4.543,4.867,4.059,5.499,4.789,3.545,3.248,3.203
0.020759,0.16,9.5,1.0631219149,26.8823509216,1.062,0.068,3.7686,4.423,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-7.95e-14,0.0,0.7215,0.2592,0.003404,0.0009304,0.008458,-1.0,0.01924,4.6,4.463,4.78,3.987,5.397,4.704,3.482,3.192,3.148
0.020759,0.16,9.5,1.0872679949,26.8838291168,1.086,0.124,3.774,4.397,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-8.87e-14,0.0,0.7248,0.2562,0.003369,0.000921,0.008374,-1.0,0.019,4.459,4.319,4.624,3.856,5.213,4.551,3.368,3.089,3.048
0.020759,0.16,9.5,1.1000000238,26.8845767975,1.099,0.154,3.7767,4.384,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-9.4e-14,0.0,0.7266,0.2545,0.003349,0.0009157,0.008327,-1.0,0.01891,4.385,4.244,4.542,3.788,5.118,4.471,3.307,3.035,2.995
0.020759,0.16,9.5,1.1111170053,26.8852138519,1.11,0.18,3.7789,4.371,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-9.86e-14,0.0,0.7287,0.2525,0.003326,0.0009096,0.008272,-1.0,0.01882,4.321,4.179,4.472,3.728,5.036,4.402,3.254,2.987,2.948
0.020759,0.16,9.5,1.1330823898,26.886428833,1.132,0.23,3.783,4.346,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.09e-13,0.0,0.7332,0.2482,0.003278,0.0008968,0.008156,-1.0,0.01857,4.195,4.052,4.336,3.612,4.88,4.268,3.149,2.891,2.853
0.020759,0.16,9.5,1.1499999762,26.8873291016,1.149,0.268,3.7859,4.326,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.17e-13,0.0,0.7369,0.2447,0.003239,0.0008862,0.008061,-1.0,0.01838,4.1,3.957,4.233,3.523,4.764,4.168,3.069,2.817,2.781
0.020759,0.16,9.5,1.1558238268,26.8876304626,1.155,0.281,3.7868,4.319,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.2e-13,0.0,0.7376,0.2441,0.003235,0.000885,0.008051,-1.0,0.01835,4.068,3.925,4.199,3.493,4.725,4.135,3.042,2.792,2.756
0.020759,0.16,9.5,1.1740288734,26.8885536194,1.173,0.32,3.7894,4.297,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.29e-13,0.0,0.7395,0.2422,0.003222,0.0008818,0.008024,-1.0,0.01829,3.971,3.827,4.095,3.401,4.609,4.032,2.958,2.713,2.678
0.020759,0.16,9.5,1.1888061762,26.8892784119,1.188,0.35,3.791,4.279,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.36e-13,0.0,0.7409,0.2409,0.003215,0.0008801,0.008009,-1.0,0.01825,3.896,3.751,4.016,3.33,4.522,3.954,2.891,2.65,2.615
0.020759,0.16,9.5,1.2000000477,26.8898124695,1.199,0.371,3.7919,4.265,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.42e-13,0.0,0.7418,0.24,0.003211,0.0008793,0.008003,-1.0,0.01825,3.841,3.697,3.96,3.278,4.461,3.899,2.841,2.602,2.568
0.020759,0.16,9.5,1.2005954981,26.8898410797,1.2,0.373,3.7919,4.264,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.42e-13,0.0,0.7418,0.24,0.003212,0.0008794,0.008004,-1.0,0.01825,3.839,3.694,3.957,3.275,4.458,3.896,2.838,2.599,2.565
0.020759,0.16,9.5,1.2298791409,26.8911857605,1.229,0.425,3.7928,4.226,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.56e-13,0.0,0.741,0.2407,0.003229,0.000884,0.00805,-1.0,0.0183,3.707,3.562,3.823,3.146,4.319,3.762,2.711,2.474,2.44
0.020759,0.16,9.5,1.25,26.8920650482,1.249,0.46,3.7928,4.198,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.66e-13,0.0,0.7404,0.2413,0.003241,0.0008877,0.008085,-1.0,0.01835,3.62,3.474,3.735,3.059,4.23,3.675,2.624,2.388,2.354
0.020759,0.16,9.5,1.2682743073,26.8928375244,1.268,0.491,3.7928,4.173,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.74e-13,0.0,0.7404,0.2412,0.003242,0.0008874,0.008091,-1.0,0.01838,3.543,3.398,3.659,2.982,4.153,3.598,2.547,2.311,2.277
0.020759,0.16,9.5,1.2999999523,26.894115448,1.3,0.542,3.792,4.13,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.89e-13,0.0,0.7404,0.2412,0.003244,0.0008868,0.008106,-1.0,0.01843,3.416,3.27,3.532,2.853,4.029,3.471,2.416,2.178,2.144
0.020759,0.16,9.5,1.3067721128,26.8943805695,1.306,0.553,3.7915,4.119,1,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-1.92e-13,0.0,0.7404,0.2412,0.003245,0.0008862,0.008112,-1.0,0.01844,3.388,3.242,3.505,2.823,4.004,3.443,2.385,2.146,2.112
0.020759,0.16,9.5,1.3401052952,26.8956317902,1.34,0.607,3.7881,4.062,1,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-2.1e-13,0.0,0.7403,0.2413,0.003253,0.0008848,0.008143,-1.0,0.01848,3.253,3.107,3.378,2.681,3.891,3.313,2.233,1.987,1.951
0.020759,0.16,9.5,1.3500000238,26.8959884644,1.35,0.623,3.7869,4.045,1,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-2.16e-13,0.0,0.7401,0.2414,0.003256,0.0008853,0.008153,-1.0,0.01849,3.213,3.068,3.341,2.639,3.859,3.276,2.188,1.94,1.903
0.020759,0.16,9.5,1.3655347824,26.8965377808,1.365,0.649,3.7851,4.017,1,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-2.24e-13,0.0,0.7392,0.2423,0.003267,0.0008886,0.008181,-1.0,0.01855,3.149,3.004,3.28,2.571,3.806,3.214,2.114,1.862,1.825
0.020759,0.16,9.5,1.396378994,26.8975868225,1.396,0.7,3.7809,3.959,1,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-2.42e-13,0.0,0.7362,0.2451,0.003299,0.0008973,0.008261,-1.0,0.01873,3.021,2.877,3.163,2.434,3.707,3.093,1.965,1.705,1.665
0.020759,0.16,9.5,1.3999999762,26.8977069855,1.4,0.705,3.7803,3.952,1,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-2.44e-13,0.0,0.7358,0.2455,0.003303,0.0008985,0.008271,-1.0,0.01875,3.006,2.862,3.149,2.418,3.696,3.08,1.948,1.686,1.646
0.020759,0.16,9.5,1.4043341875,26.8978481293,1.404,0.713,3.7797,3.943,1,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-2.47e-13,0.0,0.7353,0.2459,0.003306,0.0008997,0.008277,-1.0,0.01877,2.988,2.844,3.133,2.399,3.682,3.063,1.927,1.664,1.624
0.020759,0.16,9.5,1.4302299023,26.8986759186,1.43,0.761,3.7765,3.89,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.65e-13,0.0,0.7324,0.2487,0.003329,0.0009076,0.008318,-1.0,0.01888,2.867,2.724,3.02,2.271,3.584,2.948,1.789,1.519,1.478
0.020759,0.16,9.5,1.4441189766,26.899105072,1.444,0.828,3.7818,3.849,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.05e-13,0.0,0.7316,0.2494,0.003333,0.0009097,0.00832,-1.0,0.01894,2.7,2.555,2.838,2.115,3.376,2.769,1.649,1.392,1.352
0.020759,0.16,9.5,1.446513176,26.8991794586,1.446,0.866,3.7869,3.832,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.36e-13,0.0,0.7315,0.2496,0.003334,0.0009101,0.008321,-1.0,0.01895,2.605,2.457,2.73,2.031,3.242,2.664,1.579,1.334,1.296
0.020759,0.16,9.5,1.4473632574,26.8992042542,1.447,0.905,3.7919,3.813,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.73e-13,0.0,0.7314,0.2497,0.003334,0.0009103,0.008322,-1.0,0.01895,2.509,2.36,2.621,1.945,3.11,2.558,1.508,1.274,1.238
0.020759,0.16,9.5,1.4476963282,26.8992156982,1.447,0.933,3.7951,3.798,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.07e-13,0.0,0.7314,0.2497,0.003334,0.0009104,0.008322,-1.0,0.01895,2.437,2.287,2.541,1.881,3.015,2.481,1.453,1.226,1.191
0.020759,0.16,9.5,1.4478318691,26.8992195129,1.447,0.944,3.7963,3.792,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.21e-13,0.0,0.7314,0.2497,0.003334,0.0009104,0.008322,-1.0,0.01895,2.41,2.26,2.512,1.857,2.98,2.452,1.433,1.208,1.173
0.020759,0.16,9.5,1.4480143785,26.899225235,1.448,0.92,3.7929,3.802,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.95e-13,0.0,0.7314,0.2497,0.003335,0.0009105,0.008322,-1.0,0.01895,2.471,2.321,2.58,1.909,3.064,2.518,1.475,1.243,1.207
0.020759,0.16,9.5,1.4483520985,26.8992347717,1.448,0.909,3.7861,3.786,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.91e-13,0.0,0.7313,0.2497,0.003335,0.0009105,0.008323,-1.0,0.01895,2.496,2.349,2.623,1.92,3.138,2.556,1.467,1.22,1.181
0.020759,0.16,9.5,1.4491541386,26.8992595673,1.449,0.914,3.7782,3.75,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.09e-13,0.0,0.7313,0.2498,0.003335,0.0009107,0.008323,-1.0,0.01895,2.484,2.34,2.631,1.892,3.183,2.559,1.415,1.151,1.11
0.020759,0.16,9.5,1.4500000477,26.8992843628,1.45,0.914,3.7737,3.732,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.16e-13,0.0,0.7297,0.2513,0.003351,0.0009151,0.008362,-1.0,0.01904,2.486,2.345,2.646,1.886,3.22,2.572,1.395,1.12,1.077
0.020759,0.16,9.5,1.4508402348,26.8993110657,1.45,0.913,3.7688,3.714,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.22e-13,0.0,0.7279,0.253,0.00337,0.00092,0.008405,-1.0,0.01914,2.489,2.351,2.663,1.88,3.261,2.586,1.374,1.087,1.042
0.020759,0.16,9.5,1.4529157877,26.8993721008,1.453,0.9,3.7604,3.694,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-4.17e-13,0.0,0.7202,0.2602,0.003447,0.0009403,0.008587,-1.0,0.01956,2.521,2.39,2.721,1.9,3.358,2.64,1.367,1.061,1.012
0.020759,0.16,9.5,1.4551657438,26.8994407654,1.455,0.873,3.7503,3.68,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.95e-13,0.0,0.7127,0.2674,0.003523,0.0009606,0.008768,-1.0,0.0199,2.586,2.467,2.822,1.953,3.507,2.736,1.388,1.057,1.003
0.020759,0.16,9.5,1.456856966,26.8994922638,1.456,0.844,3.741,3.674,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.69e-13,0.0,0.7079,0.272,0.003571,0.0009734,0.008883,-1.0,0.02016,2.661,2.553,2.93,2.02,3.658,2.841,1.423,1.068,1.01
0.020759,0.16,9.5,1.4584991932,26.8995399475,1.458,0.809,3.7304,3.667,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.41e-13,0.0,0.704,0.2756,0.003609,0.0009831,0.00897,-1.0,0.02036,2.748,2.657,3.058,2.101,3.836,2.966,1.468,1.085,1.022
0.020759,0.16,9.5,1.4605423212,26.8996009827,1.46,0.787,3.717,3.636,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.31e-13,0.0,0.7003,0.2791,0.003638,0.0009916,0.009043,-1.0,0.02052,2.803,2.739,3.17,2.155,4.013,3.076,1.473,1.053,0.984
0.020759,0.16,9.5,1.4625124931,26.8996601105,1.462,0.805,3.7061,3.575,2,0.0,0.532,0.0,0.0,0.0,0.0,0.0,-1,-3.65e-13,0.0,0.6967,0.2827,0.00363,0.001008,0.009093,-1.0,0.02066,2.758,2.719,3.176,2.113,4.072,3.082,1.389,0.938,0.863
0.020759,0.16,9.5,1.4629408121,26.8996734619,1.463,0.812,3.704,3.559,2,0.0,0.531,0.0,0.0,0.0,0.0,0.0,-1,-3.77e-13,0.0,0.6958,0.2835,0.003622,0.001014,0.009103,-1.0,0.02068,2.739,2.706,3.168,2.095,4.075,3.074,1.363,0.906,0.83
0.020759,0.16,9.5,1.463765502,26.8996963501,1.463,0.843,3.7012,3.517,3,0.0,0.503,0.0,0.0,0.0,0.0,0.0,-1,-4.22e-13,0.0,0.6935,0.2858,0.003435,0.001209,0.009117,-1.0,0.02074,2.662,2.636,3.104,2.019,4.024,3.01,1.276,0.811,0.734
0.020759,0.16,9.5,1.4647828341,26.8997268677,1.464,0.885,3.6981,3.463,3,0.0,0.465,0.0,0.0,0.0,0.0,0.0,-1,-4.91e-13,0.0,0.6903,0.2888,0.00318,0.001502,0.009131,-1.0,0.02081,2.557,2.539,3.016,1.916,3.952,2.921,1.161,0.687,0.608
0.020759,0.16,9.5,1.465785861,26.8997573853,1.465,0.931,3.6956,3.407,3,0.0,0.43,0.0,0.0,0.0,0.0,0.0,-1,-5.79e-13,0.0,0.687,0.2921,0.00295,0.001786,0.009143,-1.0,0.02088,2.442,2.431,2.915,1.802,3.866,2.82,1.036,0.555,0.474
0.020759,0.16,9.5,1.4665766954,26.8997802734,1.466,0.97,3.6937,3.361,3,0.0,0.412,0.0,0.0,0.0,0.0,0.0,-1,-6.64e-13,0.0,0.6847,0.2944,0.002831,0.001937,0.009149,-1.0,0.02091,2.346,2.34,2.829,1.707,3.791,2.734,0.934,0.447,0.366
0.020759,0.16,9.5,1.4673491716,26.8998031616,1.467,1.008,3.692,3.316,3,0.0,0.401,0.0,0.0,0.0,0.0,0.0,-1,-7.62e-13,0.0,0.6827,0.2964,0.002755,0.002034,0.009156,-1.0,0.02094,2.249,2.249,2.742,1.612,3.713,2.646,0.831,0.339,0.257
0.020759,0.16,9.5,1.4681032896,26.8998260498,1.468,1.047,3.6903,3.271,3,0.0,0.393,0.0,0.0,0.0,0.0,0.0,-1,-8.74e-13,0.0,0.681,0.298,0.002704,0.002101,0.009163,-1.0,0.02097,2.153,2.157,2.654,1.516,3.636,2.558,0.729,0.232,0.148
0.020759,0.16,9.5,1.4688405991,26.8998470306,1.468,1.085,3.6885,3.225,3,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1,-1e-12,0.0,0.6796,0.2993,0.002669,0.002148,0.00917,-1.0,0.02102,2.056,2.066,2.568,1.421,3.56,2.472,0.627,0.125,0.04
0.021659,0.18,9.5,0.101935029,25.7595500946,0.102,-3.246,3.3786,5.158,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.9e-17,0.0,0.69,0.288,0.003949,0.001065,0.009664,-1.0,0.02196,12.885,14.871,17.803,13.516,19.96,17.804,10.747,10.159,9.872
0.021659,0.18,9.5,0.1050967276,25.8069076538,0.105,-3.205,3.3836,5.15,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.45e-17,0.0,0.69,0.288,0.003949,0.001065,0.009664,-1.0,0.02196,12.782,14.768,17.697,13.413,19.848,17.697,10.644,10.056,9.769
0.021659,0.18,9.5,0.1206308752,25.9979324341,0.12,-3.018,3.4066,5.116,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.61e-17,0.0,0.6899,0.2882,0.003949,0.001065,0.009664,-1.0,0.02196,12.316,14.301,17.218,12.948,19.344,17.214,10.179,9.593,9.303
0.021659,0.18,9.5,0.1218754873,26.0107841492,0.122,-3.005,3.4083,5.113,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.9e-17,0.0,0.6899,0.2882,0.003949,0.001065,0.009664,-1.0,0.02196,12.282,14.266,17.182,12.913,19.307,17.179,10.144,9.559,9.269
0.021659,0.18,9.5,0.1418159604,26.1811752319,0.142,-2.824,3.4289,5.081,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.44e-16,0.0,0.6896,0.2884,0.003949,0.001065,0.009664,-1.0,0.02196,11.83,13.659,16.329,12.33,18.317,16.313,9.719,9.137,8.846
0.021659,0.18,9.5,0.1617563963,26.3033294678,0.162,-2.683,3.4432,5.054,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.93e-16,0.0,0.6894,0.2886,0.003949,0.001065,0.009664,-1.0,0.02196,11.478,13.13,15.55,11.832,17.398,15.522,9.399,8.817,8.532
0.021659,0.18,9.5,0.2016373277,26.4650630951,0.201,-2.47,3.4623,5.013,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.96e-16,0.0,0.6891,0.289,0.003949,0.001065,0.009664,-1.0,0.02196,10.944,12.373,14.475,11.119,16.185,14.439,8.91,8.328,8.052
